Fp_img,Bn_img,Date,Type_img,Z_m,Tide,Date_h,Dir_m,Tp_m,Hs_m,bathy,X_Y,Lum_pix,Split,Hs_c,Tp_c,Dir_c,Tide_c
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-15-30-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-01-15-30-00-000_zplane_3.7_R_blended_snap.png,2021-03-01 15:30:00,snap,3.7,3.6699,2021-03-01 16,292.5,15.479999653995035,1.2999999709427357,2021-03-03,"(70, 70)",177,Train,0.20849420849420852,0.6231766612641813,0.33333333333333304,0.765198377305291
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-15-45-00-000_zplane_3.9_R_blended_timex.png,biarritz_3_2_1_2021-03-01-15-45-00-000_zplane_3.9_R_blended_timex.png,2021-03-01 15:45:00,timex,3.9,3.8762,2021-03-01 16,292.5,15.479999653995035,1.2999999709427357,2021-03-03,"(70, 70)",186,Train,0.20849420849420852,0.6231766612641813,0.33333333333333304,0.8245533273872887
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-15-45-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2021-03-01-15-45-00-000_zplane_3.9_R_blended_snap.png,2021-03-01 15:45:00,snap,3.9,3.8762,2021-03-01 16,292.5,15.479999653995035,1.2999999709427357,2021-03-03,"(70, 70)",189,Train,0.20849420849420852,0.6231766612641813,0.33333333333333304,0.8245533273872887
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-00-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-01-16-00-00-000_zplane_4.1_R_blended_timex.png,2021-03-01 16:00:00,timex,4.1,4.0446,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",185,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.8730039991944067
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-00-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2021-03-01-16-00-00-000_zplane_4.1_R_blended_snap.png,2021-03-01 16:00:00,snap,4.1,4.0446,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",203,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.8730039991944067
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-15-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2021-03-01-16-15-00-000_zplane_4.1_R_blended_snap.png,2021-03-01 16:15:00,snap,4.1,4.1832,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",194,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.9128808585320942
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-15-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-01-16-15-00-000_zplane_4.1_R_blended_timex.png,2021-03-01 16:15:00,timex,4.1,4.1832,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",180,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.9128808585320942
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-30-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-01-16-30-00-000_zplane_4.3_R_blended_snap.png,2021-03-01 16:30:00,snap,4.3,4.3103,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",192,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.9494490318496993
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-30-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-01-16-30-00-000_zplane_4.3_R_blended_timex.png,2021-03-01 16:30:00,timex,4.3,4.3103,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",188,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.9494490318496993
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-45-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-16-45-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 16:45:00,snap,4.5,4.4097,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",178,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.9780475875363235
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-16-45-00-000_zplane_4.5_R_blended_timex.png,biarritz_3_2_1_2021-03-01-16-45-00-000_zplane_4.5_R_blended_timex.png,2021-03-01 16:45:00,timex,4.5,4.4097,2021-03-01 17,292.5,15.60999965108931,1.289999971166253,2021-03-03,"(70, 70)",178,Train,0.20463320463320467,0.6337115072933549,0.33333333333333304,0.9780475875363235
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-00-00-000_zplane_4.5_R_blended_timex.png,biarritz_3_2_1_2021-03-01-17-00-00-000_zplane_4.5_R_blended_timex.png,2021-03-01 17:00:00,timex,4.5,4.47,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",183,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9953966107546679
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-00-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-17-00-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 17:00:00,snap,4.5,4.47,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",193,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9953966107546679
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-15-00-000_zplane_4.5_R_blended_timex.png,biarritz_3_2_1_2021-03-01-17-15-00-000_zplane_4.5_R_blended_timex.png,2021-03-01 17:15:00,timex,4.5,4.486,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",187,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9999999999999998
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-15-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-17-15-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 17:15:00,snap,4.5,4.486,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",193,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9999999999999998
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-30-00-000_zplane_4.5_R_blended_timex.png,biarritz_3_2_1_2021-03-01-17-30-00-000_zplane_4.5_R_blended_timex.png,2021-03-01 17:30:00,timex,4.5,4.4793,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",190,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9980723307535173
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-30-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-17-30-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 17:30:00,snap,4.5,4.4793,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",186,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9980723307535173
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-45-00-000_zplane_4.5_R_blended_timex.png,biarritz_3_2_1_2021-03-01-17-45-00-000_zplane_4.5_R_blended_timex.png,2021-03-01 17:45:00,timex,4.5,4.4239,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",178,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9821330954915555
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-01-17-45-00-000_zplane_4.5_R_blended_snap.png,biarritz_3_2_1_2021-03-01-17-45-00-000_zplane_4.5_R_blended_snap.png,2021-03-01 17:45:00,snap,4.5,4.4239,2021-03-01 18,292.5,15.579999651759865,1.2799999713897705,2021-03-03,"(70, 70)",193,Train,0.20077220077220082,0.6312803889789304,0.33333333333333304,0.9821330954915555
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-06-30-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-02-06-30-00-000_zplane_4.3_R_blended_snap.png,2021-03-02 06:30:00,snap,4.3,4.3764,2021-03-02 07,292.5,13.47999969869852,1.0699999760836365,2021-03-03,"(70, 70)",115,Train,0.11969111969111978,0.4611021069692057,0.33333333333333304,0.9684667836694767
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-06-30-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-06-30-00-000_zplane_4.3_R_blended_timex.png,2021-03-02 06:30:00,timex,4.3,4.3764,2021-03-02 07,292.5,13.47999969869852,1.0699999760836365,2021-03-03,"(70, 70)",120,Train,0.11969111969111978,0.4611021069692057,0.33333333333333304,0.9684667836694767
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-06-45-00-000_zplane_4.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-06-45-00-000_zplane_4.3_R_blended_timex.png,2021-03-02 06:45:00,timex,4.3,4.2619,2021-03-02 07,292.5,13.47999969869852,1.0699999760836365,2021-03-03,"(70, 70)",190,Train,0.11969111969111978,0.4611021069692057,0.33333333333333304,0.9355237793825704
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-06-45-00-000_zplane_4.3_R_blended_snap.png,biarritz_3_2_1_2021-03-02-06-45-00-000_zplane_4.3_R_blended_snap.png,2021-03-02 06:45:00,snap,4.3,4.2619,2021-03-02 07,292.5,13.47999969869852,1.0699999760836365,2021-03-03,"(70, 70)",202,Train,0.11969111969111978,0.4611021069692057,0.33333333333333304,0.9355237793825704
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-00-00-000_zplane_4.1_R_blended_snap.png,biarritz_3_2_1_2021-03-02-07-00-00-000_zplane_4.1_R_blended_snap.png,2021-03-02 07:00:00,snap,4.1,4.1099,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",171,Train,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.8917915815519175
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-00-00-000_zplane_4.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-07-00-00-000_zplane_4.1_R_blended_timex.png,2021-03-02 07:00:00,timex,4.1,4.1099,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",186,Train,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.8917915815519175
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-15-00-000_zplane_3.9_R_blended_snap.png,biarritz_3_2_1_2021-03-02-07-15-00-000_zplane_3.9_R_blended_snap.png,2021-03-02 07:15:00,snap,3.9,3.9369,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",195,Train,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.8420174353367667
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-15-00-000_zplane_3.9_R_blended_timex.png,biarritz_3_2_1_2021-03-02-07-15-00-000_zplane_3.9_R_blended_timex.png,2021-03-02 07:15:00,timex,3.9,3.9369,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",193,Train,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.8420174353367667
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-30-00-000_zplane_3.7_R_blended_timex.png,biarritz_3_2_1_2021-03-02-07-30-00-000_zplane_3.7_R_blended_timex.png,2021-03-02 07:30:00,timex,3.7,3.7586,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",169,Validation,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.7907184164340995
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-30-00-000_zplane_3.7_R_blended_snap.png,biarritz_3_2_1_2021-03-02-07-30-00-000_zplane_3.7_R_blended_snap.png,2021-03-02 07:30:00,snap,3.7,3.7586,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",172,Train,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.7907184164340995
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_snap.png,biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_snap.png,2021-03-02 07:45:00,snap,3.5,3.5359,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",142,Train,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.7266449923756364
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_timex.png,biarritz_3_2_1_2021-03-02-07-45-00-000_zplane_3.5_R_blended_timex.png,2021-03-02 07:45:00,timex,3.5,3.5359,2021-03-02 08,292.5,13.329999702051282,1.0499999765306711,2021-03-03,"(70, 70)",164,Validation,0.11196911196911197,0.4489465153970825,0.33333333333333304,0.7266449923756364
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-00-00-000_zplane_3.3_R_blended_snap.png,biarritz_3_2_1_2021-03-02-08-00-00-000_zplane_3.3_R_blended_snap.png,2021-03-02 08:00:00,snap,3.3,3.2991,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",146,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.6585148315447249
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-00-00-000_zplane_3.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-08-00-00-000_zplane_3.3_R_blended_timex.png,2021-03-02 08:00:00,timex,3.3,3.2991,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",156,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.6585148315447249
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-15-00-000_zplane_3.1_R_blended_snap.png,biarritz_3_2_1_2021-03-02-08-15-00-000_zplane_3.1_R_blended_snap.png,2021-03-02 08:15:00,snap,3.1,3.0337,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",154,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.5821561124377823
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-15-00-000_zplane_3.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-08-15-00-000_zplane_3.1_R_blended_timex.png,2021-03-02 08:15:00,timex,3.1,3.0337,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",153,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.5821561124377823
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-30-00-000_zplane_2.7_R_blended_timex.png,biarritz_3_2_1_2021-03-02-08-30-00-000_zplane_2.7_R_blended_timex.png,2021-03-02 08:30:00,timex,2.7,2.7641,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",160,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.5045890036539402
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-30-00-000_zplane_2.7_R_blended_snap.png,biarritz_3_2_1_2021-03-02-08-30-00-000_zplane_2.7_R_blended_snap.png,2021-03-02 08:30:00,snap,2.7,2.7641,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",168,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.5045890036539402
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-45-00-000_zplane_2.5_R_blended_snap.png,biarritz_3_2_1_2021-03-02-08-45-00-000_zplane_2.5_R_blended_snap.png,2021-03-02 08:45:00,snap,2.5,2.4959,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",149,Train,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.42742469142906453
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-08-45-00-000_zplane_2.5_R_blended_timex.png,biarritz_3_2_1_2021-03-02-08-45-00-000_zplane_2.5_R_blended_timex.png,2021-03-02 08:45:00,timex,2.5,2.4959,2021-03-02 09,292.5,13.149999706074595,1.0399999767541883,2021-03-03,"(70, 70)",154,Validation,0.10810810810810806,0.43435980551053477,0.33333333333333304,0.42742469142906453
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-00-00-000_zplane_2.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-09-00-00-000_zplane_2.3_R_blended_timex.png,2021-03-02 09:00:00,timex,2.3,2.2199,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",156,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.34801622694708984
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-00-00-000_zplane_2.3_R_blended_snap.png,biarritz_3_2_1_2021-03-02-09-00-00-000_zplane_2.3_R_blended_snap.png,2021-03-02 09:00:00,snap,2.3,2.2199,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",142,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.34801622694708984
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-15-00-000_zplane_1.9_R_blended_timex.png,biarritz_3_2_1_2021-03-02-09-15-00-000_zplane_1.9_R_blended_timex.png,2021-03-02 09:15:00,timex,1.9,1.9521,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",157,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.2709669994533475
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-15-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2021-03-02-09-15-00-000_zplane_1.9_R_blended_snap.png,2021-03-02 09:15:00,snap,1.9,1.9521,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",158,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.2709669994533475
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-30-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-03-02-09-30-00-000_zplane_1.7_R_blended_timex.png,2021-03-02 09:30:00,timex,1.7,1.6797,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",158,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.1925942975515723
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-30-00-000_zplane_1.7_R_blended_snap.png,biarritz_3_2_1_2021-03-02-09-30-00-000_zplane_1.7_R_blended_snap.png,2021-03-02 09:30:00,snap,1.7,1.6797,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",162,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.1925942975515723
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-45-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-03-02-09-45-00-000_zplane_1.5_R_blended_timex.png,2021-03-02 09:45:00,timex,1.5,1.4463,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",151,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.1254423569352936
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-09-45-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-03-02-09-45-00-000_zplane_1.5_R_blended_snap.png,2021-03-02 09:45:00,snap,1.5,1.4463,2021-03-02 10,292.5,13.019999708980322,1.0499999765306711,2021-03-03,"(70, 70)",154,Train,0.11196911196911197,0.42382495948136134,0.33333333333333304,0.1254423569352936
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-10-00-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-10-00-00-000_zplane_1.3_R_blended_timex.png,2021-03-02 10:00:00,timex,1.3,1.209,2021-03-02 11,292.5,13.00999970920384,1.0499999765306711,2021-03-03,"(70, 70)",148,Validation,0.11196911196911197,0.42301458670988656,0.33333333333333304,0.05716834019046524
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-10-00-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-02-10-00-00-000_zplane_1.3_R_blended_snap.png,2021-03-02 10:00:00,snap,1.3,1.209,2021-03-02 11,292.5,13.00999970920384,1.0499999765306711,2021-03-03,"(70, 70)",151,Validation,0.11196911196911197,0.42301458670988656,0.33333333333333304,0.05716834019046524
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-10-15-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2021-03-02-10-15-00-000_zplane_1.1_R_blended_snap.png,2021-03-02 10:15:00,snap,1.1,1.0385,2021-03-02 11,292.5,13.00999970920384,1.0499999765306711,2021-03-03,"(70, 70)",136,Train,0.11196911196911197,0.42301458670988656,0.33333333333333304,0.008113473544897387
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-10-15-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-10-15-00-000_zplane_1.1_R_blended_timex.png,2021-03-02 10:15:00,timex,1.1,1.0385,2021-03-02 11,292.5,13.00999970920384,1.0499999765306711,2021-03-03,"(70, 70)",141,Validation,0.11196911196911197,0.42301458670988656,0.33333333333333304,0.008113473544897387
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-13-30-00-000_zplane_1.1_R_blended_timex.png,biarritz_3_2_1_2021-03-02-13-30-00-000_zplane_1.1_R_blended_timex.png,2021-03-02 13:30:00,timex,1.1,1.0131,2021-03-02 14,292.5,13.219999704509974,1.0899999756366014,2021-03-03,"(70, 70)",171,Train,0.12741312741312744,0.44003241491085887,0.33333333333333304,0.0008055931179330456
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-13-30-00-000_zplane_1.1_R_blended_snap.png,biarritz_3_2_1_2021-03-02-13-30-00-000_zplane_1.1_R_blended_snap.png,2021-03-02 13:30:00,snap,1.1,1.0131,2021-03-02 14,292.5,13.219999704509974,1.0899999756366014,2021-03-03,"(70, 70)",171,Train,0.12741312741312744,0.44003241491085887,0.33333333333333304,0.0008055931179330456
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-13-45-00-000_zplane_1.3_R_blended_timex.png,biarritz_3_2_1_2021-03-02-13-45-00-000_zplane_1.3_R_blended_timex.png,2021-03-02 13:45:00,timex,1.3,1.205,2021-03-02 14,292.5,13.219999704509974,1.0899999756366014,2021-03-03,"(70, 70)",170,Train,0.12741312741312744,0.44003241491085887,0.33333333333333304,0.05601749287913227
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-13-45-00-000_zplane_1.3_R_blended_snap.png,biarritz_3_2_1_2021-03-02-13-45-00-000_zplane_1.3_R_blended_snap.png,2021-03-02 13:45:00,snap,1.3,1.205,2021-03-02 14,292.5,13.219999704509974,1.0899999756366014,2021-03-03,"(70, 70)",171,Validation,0.12741312741312744,0.44003241491085887,0.33333333333333304,0.05601749287913227
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-00-00-000_zplane_1.5_R_blended_timex.png,biarritz_3_2_1_2021-03-02-14-00-00-000_zplane_1.5_R_blended_timex.png,2021-03-02 14:00:00,timex,1.5,1.4448,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",172,Train,0.1312741312741313,0.4643435980551055,0.33333333333333304,0.12501078919354375
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-00-00-000_zplane_1.5_R_blended_snap.png,biarritz_3_2_1_2021-03-02-14-00-00-000_zplane_1.5_R_blended_snap.png,2021-03-02 14:00:00,snap,1.5,1.4448,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",173,Train,0.1312741312741313,0.4643435980551055,0.33333333333333304,0.12501078919354375
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-15-00-000_zplane_1.7_R_blended_snap.png,biarritz_3_2_1_2021-03-02-14-15-00-000_zplane_1.7_R_blended_snap.png,2021-03-02 14:15:00,snap,1.7,1.6823,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",176,Train,0.1312741312741313,0.4643435980551055,0.33333333333333304,0.19334234830393876
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-15-00-000_zplane_1.7_R_blended_timex.png,biarritz_3_2_1_2021-03-02-14-15-00-000_zplane_1.7_R_blended_timex.png,2021-03-02 14:15:00,timex,1.7,1.6823,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",172,Train,0.1312741312741313,0.4643435980551055,0.33333333333333304,0.19334234830393876
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-30-00-000_zplane_1.9_R_blended_timex.png,biarritz_3_2_1_2021-03-02-14-30-00-000_zplane_1.9_R_blended_timex.png,2021-03-02 14:30:00,timex,1.9,1.9622,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",168,Train,0.1312741312741313,0.4643435980551055,0.33333333333333304,0.2738728889144632
/home/aurelien/Desktop/Orthorectification/Ortho_CNN/biarritz_3_2_1_2021-03-02-14-30-00-000_zplane_1.9_R_blended_snap.png,biarritz_3_2_1_2021-03-02-14-30-00-000_zplane_1.9_R_blended_snap.png,2021-03-02 14:30:00,snap,1.9,1.9622,2021-03-02 15,292.5,13.519999697804453,1.099999975413084,2021-03-03,"(70, 70)",163,Train,0.1312741312741313,0.4643435980551055,0.33333333333333304,0.2738728889144632
